partner_name,model_name,year,car_cnt,car_sticker_cnt
partner_5675,model_594,year_31,1,0
partner_3384,model_89,year_24,1,0
partner_3384,model_245,year_25,1,1
partner_3384,model_416,year_31,1,1
partner_3384,model_494,year_29,1,0
partner_3384,model_589,year_34,1,1
partner_3384,model_589,year_35,1,1
partner_3384,model_589,year_36,2,1
partner_3384,model_589,year_37,2,2
partner_3384,model_410,year_25,1,0
partner_3384,model_398,year_26,1,0
partner_3384,model_319,year_34,3,1
partner_3384,model_82,year_37,1,0
partner_3384,model_147,year_32,1,0
partner_3384,model_549,year_25,2,1
partner_3384,model_521,year_27,1,0
partner_1494,model_24,year_20,1,1
partner_400,model_7,year_29,1,0
partner_3983,model_544,year_24,1,0
partner_3983,model_615,year_27,1,0
partner_3983,model_370,year_24,1,0
partner_3983,model_370,year_25,1,0
partner_3983,model_384,year_33,1,0
partner_3983,model_605,year_24,1,0
partner_3983,model_576,year_23,1,0
partner_3983,model_576,year_24,2,0
partner_3983,model_576,year_26,1,0
partner_3983,model_576,year_27,1,0
partner_3983,model_554,year_20,1,0
partner_3983,model_554,year_24,1,1
partner_3983,model_554,year_26,1,0
partner_3983,model_56,year_24,1,0
partner_3983,model_416,year_34,1,0
partner_3983,model_381,year_24,1,0
partner_3983,model_494,year_35,1,0
partner_3983,model_20,year_25,1,0
partner_3983,model_62,year_23,2,0
partner_3983,model_364,year_22,2,0
partner_3983,model_364,year_25,1,0
partner_3983,model_399,year_24,1,0
partner_3983,model_399,year_25,1,0
partner_3983,model_399,year_27,2,0
partner_3983,model_589,year_29,2,0
partner_3983,model_589,year_30,2,0
partner_3983,model_589,year_31,1,1
partner_3983,model_589,year_32,5,1
partner_3983,model_589,year_36,1,0
partner_3983,model_410,year_24,1,0
partner_3983,model_410,year_25,2,0
partner_3983,model_410,year_27,1,0
partner_3983,model_410,year_28,1,0
partner_3983,model_410,year_29,4,0
partner_3983,model_410,year_32,2,1
partner_3983,model_410,year_33,1,1
partner_3983,model_35,year_30,1,0
partner_3983,model_35,year_36,1,0
partner_3983,model_398,year_24,1,0
partner_3983,model_398,year_25,3,0
partner_3983,model_398,year_26,2,0
partner_3983,model_398,year_27,3,1
partner_3983,model_398,year_28,6,0
partner_3983,model_398,year_29,1,0
partner_3983,model_398,year_30,1,1
partner_3983,model_398,year_31,3,2
partner_3983,model_398,year_32,2,0
partner_3983,model_398,year_33,1,1
partner_3983,model_483,year_22,1,0
partner_3983,model_380,year_22,1,0
partner_3983,model_147,year_31,1,0
partner_3983,model_256,year_22,1,0
partner_3983,model_256,year_23,1,0
partner_3983,model_7,year_27,1,0
partner_8299,model_589,year_31,1,0
partner_8299,model_589,year_32,2,2
partner_8299,model_549,year_30,1,1
partner_975,model_172,year_26,1,1
partner_8945,model_380,year_22,1,0
partner_2030,model_410,year_24,1,0
partner_472,model_615,year_25,1,0
partner_5708,model_589,year_29,1,0
partner_5708,model_410,year_26,1,0
partner_5708,model_398,year_30,1,1
partner_5708,model_398,year_32,3,0
partner_5708,model_398,year_33,1,1
partner_5708,model_71,year_24,1,0
partner_5708,model_549,year_31,1,0
partner_8077,model_549,year_32,1,0
partner_6098,model_563,year_35,1,0
partner_8651,model_7,year_31,1,0
partner_8194,model_398,year_28,1,1
partner_5540,model_211,year_30,1,0
partner_833,model_420,year_20,1,0
partner_1354,model_576,year_23,1,0
partner_3868,model_549,year_29,1,0
partner_3868,model_600,year_28,1,0
partner_1196,model_81,year_23,1,0
partner_3162,model_398,year_27,1,0
partner_7630,model_565,year_24,1,0
partner_910,model_615,year_28,1,1
partner_7543,model_381,year_36,1,0
partner_7974,model_549,year_28,1,0
partner_7639,model_576,year_26,1,0
partner_7639,model_577,year_16,1,0
partner_7639,model_593,year_24,1,0
partner_341,model_576,year_29,1,0
partner_3839,model_549,year_24,1,0
partner_1574,model_20,year_25,1,0
partner_1574,model_393,year_20,1,0
partner_1574,model_27,year_25,1,0
partner_5953,model_202,year_30,1,0
partner_5953,model_494,year_32,1,0
partner_5953,model_380,year_22,1,0
partner_5953,model_260,year_23,1,0
partner_5953,model_260,year_24,2,1
partner_5953,model_71,year_14,1,0
partner_5953,model_549,year_25,1,0
partner_5953,model_549,year_29,1,0
partner_5953,model_256,year_30,1,0
partner_3821,model_249,year_24,1,1
partner_142,model_398,year_25,1,0
partner_142,model_67,year_17,1,0
partner_1626,model_410,year_28,1,0
partner_1566,model_549,year_30,1,1
partner_6265,model_370,year_24,1,0
partner_1445,model_410,year_26,1,0
partner_325,model_71,year_28,1,0
partner_325,model_71,year_29,1,0
partner_325,model_549,year_28,1,0
partner_3220,model_81,year_19,1,0
partner_3541,model_89,year_29,1,0
partner_3541,model_615,year_28,1,0
partner_3541,model_211,year_31,1,0
partner_3541,model_425,year_29,1,0
partner_3541,model_74,year_22,1,0
partner_3541,model_589,year_31,1,1
partner_3541,model_589,year_32,2,1
partner_3541,model_589,year_36,2,0
partner_3541,model_410,year_25,1,0
partner_3541,model_35,year_33,1,0
partner_3541,model_35,year_34,1,0
partner_3541,model_398,year_25,1,0
partner_3541,model_398,year_27,3,0
partner_3541,model_398,year_28,2,0
partner_3541,model_398,year_29,1,0
partner_3541,model_398,year_31,1,0
partner_3541,model_398,year_33,1,0
partner_3541,model_398,year_34,1,0
partner_3541,model_188,year_28,2,0
partner_3541,model_317,year_12,1,0
partner_3541,model_346,year_28,1,0
partner_3541,model_549,year_25,1,0
partner_3541,model_7,year_28,1,0
partner_512,model_589,year_33,1,1
partner_82,model_398,year_34,1,1
partner_55,model_549,year_28,1,0
partner_5566,model_549,year_31,1,0
partner_2832,model_148,year_22,1,0
partner_6581,model_433,year_34,1,0
partner_7647,model_398,year_25,1,0
partner_4462,model_549,year_24,1,1
partner_6656,model_537,year_25,1,0
partner_3758,model_589,year_29,1,1
partner_2019,model_514,year_24,1,0
partner_2019,model_287,year_29,1,0
partner_2616,model_600,year_31,1,1
partner_2443,model_410,year_25,1,0
partner_2443,model_410,year_29,1,0
partner_5412,model_416,year_0,1,0
partner_5412,model_589,year_31,1,1
partner_8872,model_347,year_15,1,0
partner_8872,model_89,year_32,1,0
partner_8872,model_576,year_28,1,0
partner_8872,model_554,year_24,1,0
partner_8872,model_56,year_27,1,0
partner_8872,model_416,year_36,2,0
partner_8872,model_381,year_30,1,0
partner_8872,model_20,year_25,1,0
partner_8872,model_364,year_24,1,0
partner_8872,model_589,year_35,1,0
partner_8872,model_410,year_24,1,0
partner_8872,model_410,year_26,1,0
partner_8872,model_398,year_28,1,0
partner_8872,model_380,year_22,1,0
partner_8872,model_147,year_32,1,0
partner_8872,model_1,year_25,1,0
partner_8872,model_168,year_32,1,0
partner_8872,model_545,year_36,1,0
partner_8872,model_549,year_26,2,0
partner_8872,model_549,year_28,1,0
partner_8872,model_448,year_36,1,0
partner_8872,model_600,year_28,1,0
partner_8872,model_600,year_35,1,0
partner_8872,model_439,year_26,1,1
partner_8872,model_439,year_30,1,0
partner_8872,model_487,year_22,1,0
partner_8872,model_487,year_25,1,0
partner_8872,model_487,year_30,2,0
partner_8872,model_222,year_29,1,0
partner_8872,model_206,year_31,1,0
partner_8872,model_256,year_27,1,0
partner_8872,model_199,year_28,1,0
partner_8872,model_497,year_25,1,0
partner_8872,model_296,year_26,1,0
partner_8872,model_7,year_30,2,1
partner_8872,model_7,year_35,1,0
partner_8872,model_7,year_36,1,1
partner_8872,model_7,year_37,1,1
partner_8872,model_185,year_26,1,0
partner_8872,model_493,year_23,1,0
partner_8541,model_615,year_25,1,1
partner_8541,model_615,year_26,2,0
partner_8541,model_50,year_24,1,0
partner_8541,model_361,year_30,1,0
partner_8541,model_554,year_24,1,0
partner_8541,model_494,year_30,1,0
partner_8541,model_364,year_22,1,0
partner_8541,model_589,year_32,1,0
partner_8541,model_410,year_30,1,0
partner_8541,model_35,year_32,1,0
partner_8541,model_398,year_24,1,0
partner_8541,model_398,year_33,1,0
partner_8541,model_449,year_16,1,0
partner_8541,model_449,year_19,1,0
partner_8541,model_243,year_16,1,0
partner_8541,model_303,year_25,1,0
partner_8541,model_593,year_25,1,0
partner_8541,model_549,year_24,2,0
partner_8541,model_549,year_29,1,0
partner_8541,model_530,year_21,1,0
partner_8541,model_579,year_29,1,0
partner_8541,model_497,year_28,1,0
partner_4046,model_594,year_28,1,0
partner_4046,model_554,year_24,1,0
partner_4046,model_554,year_25,1,0
partner_4046,model_74,year_25,1,0
partner_4046,model_494,year_34,1,0
partner_4046,model_494,year_36,1,0
partner_4046,model_399,year_28,1,0
partner_4046,model_399,year_29,1,0
partner_4046,model_589,year_29,3,1
partner_4046,model_589,year_30,1,0
partner_4046,model_589,year_31,1,0
partner_4046,model_589,year_32,1,0
partner_4046,model_589,year_34,1,1
partner_4046,model_589,year_36,1,0
partner_4046,model_410,year_27,1,1
partner_4046,model_410,year_28,1,0
partner_4046,model_398,year_24,1,0
partner_4046,model_398,year_27,3,0
partner_4046,model_398,year_28,2,1
partner_4046,model_398,year_29,2,0
partner_4046,model_398,year_30,1,1
partner_4046,model_398,year_31,1,0
partner_4046,model_398,year_32,1,1
partner_4046,model_319,year_35,1,0
partner_4046,model_549,year_29,1,0
partner_4046,model_7,year_28,1,1
partner_3422,model_370,year_26,1,0
partner_4657,model_576,year_28,1,0
partner_4657,model_416,year_30,1,0
partner_4657,model_416,year_35,1,0
partner_4641,model_576,year_24,1,0
partner_831,model_196,year_30,1,0
partner_1776,model_416,year_32,1,0
partner_1776,model_589,year_30,2,0
partner_1776,model_589,year_31,1,0
partner_1776,model_589,year_32,3,0
partner_1776,model_589,year_33,3,0
partner_1776,model_589,year_36,1,0
partner_1776,model_410,year_31,1,0
partner_1776,model_35,year_35,1,0
partner_1776,model_398,year_29,1,0
partner_1776,model_549,year_25,1,0
partner_1776,model_549,year_31,1,0
partner_1776,model_7,year_30,1,0
partner_8528,model_589,year_29,1,0
partner_7801,model_384,year_35,2,1
partner_5918,model_42,year_31,1,0
partner_2050,model_416,year_0,1,0
partner_8860,model_7,year_29,1,0
partner_7808,model_75,year_31,1,0
partner_4570,model_370,year_23,1,0
partner_4123,model_398,year_26,1,0
partner_2920,model_615,year_28,1,1
partner_2920,model_416,year_28,1,1
partner_2920,model_416,year_30,2,2
partner_2920,model_7,year_29,1,0
partner_4537,model_589,year_35,1,1
partner_3097,model_615,year_25,1,0
partner_8557,model_83,year_33,1,0
partner_8557,model_75,year_31,1,0
partner_8557,model_334,year_25,1,1
partner_8557,model_334,year_26,1,1
partner_2977,model_410,year_23,1,0
partner_2907,model_494,year_28,1,0
partner_2907,model_287,year_22,1,1
partner_2907,model_334,year_26,1,0
partner_2907,model_334,year_27,1,1
partner_3208,model_581,year_2,1,0
partner_4531,model_211,year_30,1,0
partner_5036,model_589,year_32,1,0
partner_7021,model_436,year_29,1,0
partner_7021,model_336,year_17,1,0
partner_7021,model_399,year_23,1,0
partner_7021,model_589,year_30,1,0
partner_7021,model_589,year_33,1,0
partner_7021,model_589,year_35,1,0
partner_7021,model_398,year_26,1,0
partner_7021,model_380,year_24,1,0
partner_7021,model_260,year_23,1,1
partner_3785,model_172,year_22,1,0
partner_3785,model_27,year_19,1,0
partner_2860,model_494,year_37,1,0
partner_6361,model_384,year_36,1,1
partner_6491,model_589,year_36,1,0
partner_189,model_89,year_26,1,0
partner_189,model_615,year_27,1,0
partner_189,model_554,year_22,1,0
partner_189,model_462,year_23,1,0
partner_189,model_364,year_24,1,0
partner_189,model_260,year_23,1,0
partner_189,model_549,year_27,1,0
partner_189,model_549,year_28,1,0
partner_189,model_487,year_22,1,0
partner_8240,model_193,year_26,1,0
partner_7523,model_589,year_33,1,1
partner_3828,model_589,year_31,1,0
partner_3034,model_398,year_33,1,1
partner_812,model_549,year_34,1,1
partner_5373,model_89,year_25,2,0
partner_5373,model_615,year_24,1,0
partner_5373,model_514,year_25,1,0
partner_5373,model_384,year_34,1,0
partner_5373,model_576,year_24,2,0
partner_5373,model_554,year_22,1,0
partner_5373,model_554,year_24,1,0
partner_5373,model_554,year_25,1,0
partner_5373,model_56,year_21,1,0
partner_5373,model_416,year_30,1,0
partner_5373,model_20,year_24,2,0
partner_5373,model_540,year_27,1,0
partner_5373,model_366,year_18,1,0
partner_5373,model_62,year_23,1,0
partner_5373,model_589,year_30,2,0
partner_5373,model_589,year_31,2,0
partner_5373,model_410,year_23,1,0
partner_5373,model_410,year_25,1,0
partner_5373,model_410,year_26,1,0
partner_5373,model_221,year_25,1,0
partner_5373,model_260,year_28,1,0
partner_5373,model_1,year_23,1,0
partner_5373,model_393,year_23,1,0
partner_5373,model_549,year_24,1,0
partner_5373,model_549,year_27,1,1
partner_5373,model_549,year_28,1,0
partner_5373,model_549,year_31,1,1
partner_5373,model_501,year_26,1,0
partner_2468,model_615,year_24,1,0
partner_2468,model_589,year_30,1,0
partner_361,model_344,year_33,1,0
partner_7549,model_370,year_29,1,1
partner_7549,model_589,year_32,1,0
partner_7549,model_589,year_33,1,1
partner_7549,model_410,year_25,1,1
partner_7549,model_410,year_29,1,0
partner_7549,model_7,year_30,1,0
partner_7549,model_7,year_32,1,1
partner_8560,model_416,year_0,7,0
partner_3035,model_465,year_31,1,0
partner_2859,model_589,year_33,1,1
partner_4822,model_416,year_32,1,0
partner_2892,model_202,year_30,1,0
partner_2892,model_364,year_22,1,0
partner_2892,model_398,year_30,1,0
partner_2892,model_322,year_24,1,0
partner_3624,model_35,year_29,1,0
partner_8418,model_71,year_23,1,0
partner_804,model_283,year_24,1,0
partner_4280,model_384,year_32,1,0
partner_4280,model_384,year_35,1,1
partner_4280,model_384,year_36,1,0
partner_4280,model_191,year_25,1,0
partner_4280,model_589,year_31,1,0
partner_4280,model_589,year_32,1,0
partner_4280,model_589,year_33,1,1
partner_4280,model_589,year_36,3,1
partner_4280,model_35,year_34,1,0
partner_4280,model_398,year_27,3,0
partner_4280,model_147,year_35,1,0
partner_4280,model_549,year_28,2,1
partner_4280,model_549,year_29,2,2
partner_4280,model_549,year_30,1,1
partner_4280,model_549,year_31,1,1
partner_4280,model_600,year_28,1,0
partner_6549,model_297,year_15,1,0
partner_6680,model_398,year_30,1,0
partner_1749,model_416,year_34,1,0
partner_4737,model_319,year_35,1,0
partner_8979,model_101,year_30,1,0
partner_8979,model_589,year_31,1,1
partner_8979,model_589,year_32,1,0
partner_8979,model_589,year_35,2,0
partner_8979,model_398,year_27,1,0
partner_8979,model_7,year_31,1,0
partner_8979,model_7,year_35,1,0
partner_5035,model_615,year_27,1,0
partner_5035,model_576,year_28,1,0
partner_5035,model_381,year_25,1,0
partner_5035,model_250,year_36,1,0
partner_5035,model_549,year_28,1,0
partner_5035,model_549,year_31,1,0
partner_3404,model_589,year_35,1,0
partner_5070,model_549,year_27,1,0
partner_2075,model_7,year_29,1,0
partner_3887,model_1,year_25,1,0
partner_5413,model_589,year_32,1,0
partner_3106,model_549,year_28,1,0
partner_4211,model_332,year_24,1,0
partner_5514,model_384,year_36,1,1
partner_5514,model_399,year_28,1,0
partner_5514,model_589,year_29,1,1
partner_5514,model_589,year_30,2,1
partner_5514,model_410,year_27,1,1
partner_5514,model_410,year_28,1,1
partner_5514,model_398,year_28,1,0
partner_5514,model_287,year_22,1,0
partner_5514,model_549,year_28,1,1
partner_5514,model_549,year_30,2,1
partner_5514,model_596,year_29,1,1
partner_5514,model_311,year_18,1,0
partner_5514,model_7,year_31,1,0
partner_47,model_410,year_27,1,0
partner_1902,model_410,year_29,1,0
partner_1317,model_370,year_24,1,0
partner_1317,model_494,year_27,1,0
partner_1317,model_410,year_24,1,0
partner_1317,model_357,year_32,1,0
partner_1317,model_549,year_25,1,0
partner_1552,model_589,year_36,1,0
partner_1415,model_399,year_28,1,0
partner_6688,model_410,year_32,1,0
partner_8996,model_380,year_28,1,0
partner_1325,model_576,year_30,1,0
partner_1325,model_416,year_31,1,0
partner_1325,model_494,year_33,1,0
partner_1325,model_494,year_35,1,0
partner_1325,model_600,year_28,1,0
partner_8778,model_416,year_0,1,0
partner_8250,model_576,year_23,1,0
partner_6870,model_593,year_25,1,0
partner_4142,model_416,year_28,1,0
partner_4142,model_398,year_30,1,0
partner_8137,model_384,year_34,1,0
partner_4324,model_361,year_30,1,0
partner_4324,model_250,year_24,1,0
partner_4324,model_494,year_32,1,0
partner_4324,model_399,year_30,1,0
partner_4324,model_589,year_29,2,0
partner_4324,model_380,year_15,1,0
partner_4324,model_71,year_16,1,0
partner_4959,model_399,year_27,1,0
partner_1762,model_370,year_25,1,0
partner_1762,model_224,year_30,1,0
partner_1762,model_554,year_25,1,0
partner_1762,model_589,year_34,2,2
partner_1762,model_589,year_36,1,1
partner_1762,model_410,year_29,1,0
partner_1762,model_398,year_29,1,0
partner_1762,model_86,year_23,1,0
partner_7308,model_435,year_30,1,0
partner_7308,model_483,year_15,1,0
partner_7308,model_593,year_16,1,0
partner_5106,model_416,year_35,1,0
partner_6473,model_488,year_22,1,0
partner_6473,model_576,year_29,1,0
partner_6473,model_300,year_28,1,0
partner_6473,model_410,year_23,1,0
partner_6473,model_410,year_24,1,0
partner_6473,model_221,year_22,1,0
partner_6473,model_440,year_25,1,0
partner_6473,model_7,year_31,1,0
partner_3572,model_7,year_34,1,0
partner_6015,model_494,year_35,1,0
partner_8281,model_410,year_31,1,0
partner_2741,model_271,year_36,1,0
partner_2741,model_260,year_25,1,0
partner_1935,model_74,year_22,1,0
partner_3071,model_571,year_18,1,0
partner_272,model_615,year_24,1,0
partner_272,model_576,year_27,1,0
partner_272,model_336,year_15,1,0
partner_272,model_537,year_25,1,0
partner_272,model_604,year_22,1,0
partner_272,model_399,year_24,1,0
partner_272,model_147,year_20,1,0
partner_272,model_147,year_31,1,0
partner_272,model_71,year_26,1,0
partner_272,model_549,year_31,1,0
partner_272,model_322,year_24,1,0
partner_6532,model_265,year_35,1,0
partner_7836,model_569,year_31,1,0
partner_5241,model_25,year_24,1,0
partner_5241,model_615,year_21,1,0
partner_5241,model_386,year_31,1,0
partner_5241,model_361,year_24,1,0
partner_5241,model_361,year_29,1,0
partner_5241,model_300,year_28,1,0
partner_5241,model_113,year_25,1,0
partner_5241,model_194,year_16,1,0
partner_5241,model_328,year_18,1,0
partner_5241,model_416,year_0,1,0
partner_5241,model_494,year_30,1,0
partner_5241,model_494,year_31,1,0
partner_5241,model_494,year_34,1,0
partner_5241,model_20,year_25,1,0
partner_5241,model_62,year_22,1,0
partner_5241,model_364,year_23,1,0
partner_5241,model_399,year_27,1,0
partner_5241,model_589,year_32,1,0
partner_5241,model_410,year_25,1,0
partner_5241,model_410,year_28,1,1
partner_5241,model_410,year_29,2,0
partner_5241,model_483,year_28,1,0
partner_5241,model_502,year_19,1,0
partner_5241,model_509,year_19,1,0
